Date,Close,High,Low,Open,Volume,VIX
2023-02-08,397.00762939453125,400.7587351134148,396.3115476167617,399.40525096323563,76227500,19.6299991607666
2023-02-09,393.5659484863281,400.7974639865983,392.32847289575335,400.6427758498083,78694900,20.709999084472656
2023-02-10,394.4844055175781,394.8711111130122,391.5550671141399,392.3768054405327,70769700,20.530000686645508
2023-02-13,399.1152038574219,399.2505670257279,394.67769354158304,395.14175789953543,64913500,20.34000015258789
2023-02-14,398.93157958984375,401.26149030908425,394.9387788116209,397.578065797823,88389300,18.90999984741211
2023-02-15,400.2270202636719,400.3043495709558,395.86683928402607,396.7176091828586,61555700,18.229999542236328
2023-02-16,394.7164001464844,399.1925901765336,394.5810664725947,395.20946671680116,76431500,20.170000076293945
2023-02-17,393.73028564453125,393.9719803089983,390.62690491007976,392.57013945359233,89257800,20.020000457763672
2023-02-21,385.83172607421875,390.7333013957311,385.5707064342329,389.6698388747305,82655900,22.8700008392334
2023-02-22,385.2999572753906,387.80391034644146,383.8304348989882,386.24738143518493,83742300,22.290000915527344
2023-02-23,387.3495788574219,388.8384263986289,383.08608101470145,388.2196738346871,96242400,21.139999389648438
2023-02-24,383.2117919921875,384.052884841915,380.56282747626454,382.2836925894277,108194400,21.670000076293945
2023-02-27,384.5169372558594,387.9586673744243,383.5694834240364,386.5858285163745,80444700,20.950000762939453
2023-02-28,383.0957336425781,386.01539466885595,382.9893726445918,384.0335101532567,96438600,20.700000762939453
2023-03-01,381.6261901855469,383.5114203314533,380.3113853994476,382.2739448547599,99706800,20.579999923706055
2023-03-02,384.5942687988281,385.44503885619656,379.2963103985092,379.63468887638265,85127800,19.59000015258789
2023-03-03,390.7622985839844,391.01367049584815,385.7737167795645,386.43111923732835,90120000,18.489999771118164
2023-03-06,391.0329895019531,393.91400070480057,390.58827955243476,391.59370817710715,72795900,18.610000610351562
2023-03-07,385.03900146484375,391.2264096997551,384.42027834360204,390.984714987571,108310600,19.59000015258789
2023-03-08,385.6673889160156,386.43112287984667,383.4147779240316,385.154997362672,74746600,19.110000610351562
2023-03-09,378.5518493652344,388.14230664435127,377.5560685265944,386.4600917151125,111945300,22.610000610351562
2023-03-10,373.089599609375,380.0987457095012,371.552424901659,378.00082279167697,189253000,24.799999237060547
2023-03-13,372.557861328125,377.42078697815566,368.00434147635104,369.1258084161372,157790000,26.520000457763672
2023-03-14,378.7161865234375,380.37904687329996,374.1916403132362,377.5270382400287,149752400,23.729999542236328
2023-03-15,376.3476257324219,376.55064100623656,370.9626610839545,373.0702611544312,172996900,26.139999389648438
2023-03-16,382.95068359375,383.29873925578954,373.4569395073944,373.9693310207148,143254200,22.989999771118164
2023-03-17,378.47296142578125,382.7527306190726,377.07548456199856,381.607585016245,140553400,25.510000228881836
2023-03-20,382.1122131347656,382.5295370495044,378.5506107404246,379.2590337083156,93055800,24.149999618530273
2023-03-21,387.1295166015625,387.61475075594274,383.8978405482387,385.50882149474205,91524200,21.3799991607666
2023-03-22,380.53033447265625,390.60380078936583,380.49153706201895,386.9548598944108,111746600,22.260000228881836
2023-03-23,381.55908203125,387.49834402783915,378.82235397671315,383.42236481400363,119351300,22.610000610351562
2023-03-24,384.06292724609375,384.15026586130966,377.90044605305076,380.2683916756258,107682400,21.739999771118164
2023-03-27,384.78106689453125,387.1393279854772,383.87853824865124,386.3629353736854,74010400,20.600000381469727
2023-03-28,383.9172668457031,384.78096823545025,382.0636688317778,384.0822298721713,62871700,19.969999313354492
2023-03-29,389.49749755859375,389.7401146581548,386.90633390408976,388.1194194018951,77497900,19.1200008392334
2023-03-30,391.7781066894531,392.40890522902254,389.89539561567375,392.15657396665665,69840000,19.020000457763672
2023-03-31,397.30010986328125,397.600952726272,392.6030163030725,392.70978323761483,112062600,18.700000762939453
2023-04-03,398.8139953613281,399.22157549858946,396.3781102334782,396.776005825987,67391100,18.549999237060547
2023-04-04,396.601318359375,399.75534053452026,395.21352609388964,399.46418225623887,66601500,19.0
2023-04-05,395.56292724609375,396.63044841336455,393.8937204071827,395.8637700819139,65200200,19.079999923706055
2023-04-06,397.1059875488281,397.3874316919931,393.6996338110333,394.75744086790206,63743300,18.399999618530273
2023-04-10,397.51361083984375,397.591264909447,393.9811206979939,394.6022051730703,63681000,18.969999313354492
2023-04-11,397.620361328125,399.03723706808046,396.8439983623176,398.14442261903685,59297900,19.100000381469727
2023-04-12,395.9996337890625,399.99798862640296,395.4076622584617,399.70683032555564,86420400,19.09000015258789
2023-04-13,401.25958251953125,401.6186510996425,395.9414048667764,397.09626466658324,85814800,17.799999237060547
2023-04-14,400.2794189453125,402.8317557734293,397.95030052835284,400.61908883486547,78161500,17.06999969482422
2023-04-17,401.7156982421875,401.73509694861116,398.9498573350132,400.1920557220782,66436400,16.950000762939453
2023-04-18,401.97772216796875,403.4431389820466,400.5899594138446,403.30725918530067,63560000,16.829999923706055
2023-04-19,401.9097900390625,402.8220030713363,399.988251980332,400.0464777139592,55227300,16.459999084472656
2023-04-20,399.71661376953125,401.48287373857113,398.1541439149647,399.0663867729809,75840400,17.170000076293945
2023-04-21,400.0271301269531,400.49293605549497,398.05708024389907,400.01741596465905,73457400,16.770000457763672
2023-04-24,400.44439697265625,400.87140545538995,398.4743472249128,399.823282955463,64332100,16.889999389648438
2023-04-25,394.0877990722656,399.017795182354,394.02957333694803,398.45490691915677,97766700,18.760000228881836
2023-04-26,392.41864013671875,395.7958812792329,391.85578142114093,394.7089612654626,80447000,18.84000015258789
2023-04-27,400.23089599609375,400.5026259767458,394.7283268674572,394.9806581410436,92968400,17.030000686645508
2023-04-28,403.6469421386719,403.6566563005674,399.27983403968966,399.3380597783683,89433100,15.779999732971191
2023-05-01,403.2393798828125,405.2870542221282,403.0064473014021,403.20055284985267,62122300,16.079999923706055
2023-05-02,398.707275390625,402.5697506864298,395.7764711795363,402.5212094915716,103998500,17.780000686645508
2023-05-03,395.97052001953125,401.64776628515204,395.72790291088376,399.21188103710034,91531800,18.34000015258789
2023-05-04,393.16583251953125,395.2426193095674,391.8168673481528,394.91266363699503,94901900,20.09000015258789
2023-05-05,400.44439697265625,401.5022040178637,396.5722373758648,396.8342531926733,87891800,17.190000534057617
2023-05-08,400.5511474609375,401.03638169670114,399.13427178508493,400.77436587127386,50046800,16.979999542236328
2023-05-09,398.7945556640625,399.9203025144867,398.56165273512784,398.98866118240403,49220100,17.709999084472656
2023-05-10,400.65789794921875,402.29799196809375,396.7954229291816,401.65747924921243,96142900,16.940000534057617
2023-05-11,399.9591369628906,400.250265629461,397.8629217145502,399.78445976294836,70157100,16.93000030517578
2023-05-12,399.43511962890625,401.4245977901843,396.9895497120096,401.2110935391288,70481500,17.030000686645508
2023-05-15,400.81317138671875,401.2207515377264,398.11527036535244,400.04649304279087,54289400,17.1200008392334
2023-05-16,398.1346740722656,400.62878504945314,398.12495991071864,399.6971140313283,57705500,17.989999771118164
2023-05-17,402.9676208496094,403.5789910888455,398.5131742656675,400.17266700485845,87287000,16.8700008392334
2023-05-18,406.8494873046875,407.27649577976723,402.42415366872075,402.64734245136754,97177200,16.049999237060547
2023-05-19,406.2574462890625,408.2954356989254,405.02496217571985,407.7616899656403,103793300,16.809999465942383
2023-05-22,406.4224548339844,407.9752101411121,405.0249780192039,406.27689050251644,60745400,17.209999084472656
2023-05-23,401.8612365722656,406.3545097833973,401.46334099374025,404.76292746929585,86383500,18.530000686645508
2023-05-24,398.9498291015625,400.6287500032819,397.77557069460045,400.24056858786025,89213700,20.030000686645508
2023-05-25,402.4046936035156,403.870110282688,400.2308539864733,402.4920322006636,90961600,19.139999389648438
2023-05-26,407.6161804199219,408.3440318158348,402.9870562038012,403.0646806548383,93830000,17.950000762939453
2023-05-30,407.7714538574219,410.10057237205217,406.373976825374,409.5668265349062,72216000,17.459999084472656
2023-05-31,405.51025390625,406.8397909643,403.9283855701419,405.927548238156,110811800,17.940000534057617
2023-06-01,409.363037109375,410.43055840176334,404.4815816516049,405.74317887766006,88865000,15.649999618530273
2023-06-02,415.2828674316406,416.07862904316585,411.4301065443092,411.9638523391995,91426200,14.600000381469727
2023-06-05,414.487060546875,416.93263025879423,413.77860795130954,415.63220615366964,65460200,14.729999542236328
2023-06-06,415.3896179199219,415.9233637317422,413.4098539490666,414.0697950169166,64022200,13.960000038146973
2023-06-07,413.95330810546875,416.9326533736374,413.52629961547433,415.7875077033556,85373300,13.9399995803833
2023-06-08,416.4571228027344,416.9132441502529,413.2448746633565,414.02123756211967,61952800,13.649999618530273
2023-06-09,417.20440673828125,419.23268237125274,416.2048253571259,417.262632479603,85742800,13.829999923706055
2023-06-12,420.9891662597656,421.0668203143709,417.4663909610866,418.194242237204,76104300,15.010000228881836
2023-06-13,423.7647399902344,424.4149372405874,421.79469030014434,422.46431587318267,95899700,14.609999656677246
2023-06-14,424.26934814453125,426.0938333897445,420.7853703055735,424.1043851094063,100612100,13.880000114440918
2023-06-15,429.5293273925781,430.7909244884486,423.3474483133907,423.4444714620379,110303100,14.5
2023-06-16,428.0662841796875,432.108682807955,427.58899773042793,431.53398307430183,114165800,13.539999961853027
2023-06-20,425.8453674316406,427.00451706198754,423.7511157363139,426.1083862532365,76160400,13.880000114440918
2023-06-21,423.6634521484375,425.66029056375044,423.06925196557376,424.8518227878064,76982300,13.199999809265137
2023-06-22,425.1927795410156,425.29991334389166,422.35822244522035,422.6991540726303,70637200,12.90999984741211
2023-06-23,421.978271484375,423.78031297278795,421.2574667795526,421.70553215879164,92074500,13.4399995803833
2023-06-26,420.254150390625,423.34194583639254,420.01063208679795,421.40354965036323,72823600,14.25
2023-06-27,424.861572265625,425.48496373154705,420.68278940729704,421.1406050558911,72813700,13.739999771118164
2023-06-28,425.07586669921875,426.0986317858107,423.1471908408459,423.77058230253635,75636000,13.430000305175781
2023-06-29,426.75128173828125,426.9168872953884,424.2479356997483,424.65702987977147,67882300,13.539999961853027
2023-06-30,431.7872009277344,432.78074496852855,429.6734488375943,429.99490966568123,104964000,13.59000015258789
2023-07-03,432.28399658203125,432.5664564350418,431.15406799091545,431.4365575702839,32793400,13.569999694824219
2023-07-05,431.6410827636719,432.3813879439363,430.442961968195,430.4527122131005,58418400,14.180000305175781
2023-07-06,428.2610778808594,428.68967251820936,425.72848131279824,428.02730979734434,80658300,15.4399995803833
2023-07-07,427.1798095703125,431.16379530030736,426.93629125913884,427.25775207664765,86134200,14.829999923706055
2023-07-10,428.2610778808594,428.4364039434957,426.24473898146636,426.81943867101324,62443500,15.069999694824219
2023-07-11,430.98846435546875,431.48525125131926,428.0467736884947,429.030597234753,64463800,14.84000015258789
2023-07-12,434.4561462402344,435.8783146077755,433.37493918651154,434.81657831783224,91924500,13.539999961853027
2023-07-13,437.9044189453125,438.7031662377606,435.8491384168472,436.2874535946346,72425200,13.609999656677246
2023-07-14,437.63165283203125,439.65771222475354,436.86212659849105,438.8005526873744,69815800,13.34000015258789
2023-07-17,439.1512451171875,440.2129815488396,437.4368664323528,437.48558793783974,52680200,13.479999542236328
2023-07-18,442.41436767578125,443.06698015944903,438.3816898250766,438.8200347136693,80668200,13.300000190734863
2023-07-19,443.3981628417969,444.5962539348327,442.33639682202084,443.2130865430364,65891700,13.760000228881836
2023-07-20,440.4564514160156,443.3007584912939,439.7356466966679,442.3948774694611,70591600,13.989999771118164
2023-07-21,440.4564514160156,442.3948774694611,440.4467308970769,442.1903006763833,71275600,13.600000381469727
2023-07-24,442.4241027832031,443.2423207844018,440.57333974034657,441.6156053010378,54023400,13.90999984741211
2023-07-25,443.6319580078125,444.89824144117244,442.10265575154136,442.15137725366066,55191200,13.859999656677246
2023-07-26,443.7001647949219,445.1417743398263,441.6253837862583,442.687120179267,71052900,13.1899995803833
2023-07-27,440.7584228515625,447.5282442515531,439.8427915613847,447.1191203814564,92194400,14.40999984741211
2023-07-28,445.0735778808594,445.91126663621435,440.7584106419101,444.0605333424016,80011800,13.329999923706055
2023-07-31,445.92108154296875,446.2814839539918,444.2261735695851,445.55092888526013,62040400,13.630000114440918
2023-08-01,444.6449890136719,445.395014750363,443.68063623637426,444.4404122184633,55291500,13.930000305175781
2023-08-02,438.45965576171875,441.7617490657216,437.6998797135655,441.4987599543318,93933400,16.09000015258789
2023-08-03,437.2030029296875,439.10245752290473,435.77111416477027,436.4237562755419,64276100,15.920000076293945
2023-08-04,435.2256774902344,441.15778016598955,434.6996695985168,439.03430756147105,100128900,17.100000381469727
2023-08-07,439.02459716796875,439.180452473231,436.37511643123077,437.07645044173086,58357500,15.770000457763672
2023-08-08,437.11541748046875,439.01487241076063,433.7256315080444,436.4627752538802,71361300,15.989999771118164
2023-08-09,434.1932067871094,437.55377182048136,433.42368049768965,437.3881662671783,78789600,15.960000038146973
2023-08-10,434.3490295410156,439.98892228140517,433.1704091693041,436.56991547990276,93005500,15.850000381469727
2023-08-11,434.0957946777344,435.11858955978454,431.8554378003375,432.4593585380865,68690900,14.84000015258789
2023-08-14,436.491943359375,436.491943359375,432.8586692152609,433.17037978499496,47867400,14.819999694824219
2023-08-15,431.4073486328125,435.06012359694716,430.83261921259293,434.6996914970112,75707500,16.459999084472656
2023-08-16,428.2416076660156,432.663879125434,428.13444414336124,430.988471829921,80107200,16.780000686645508
2023-08-17,424.9784851074219,429.9852068444013,424.45247715658354,429.72221773216245,95711300,17.889999389648438
2023-08-18,425.1830139160156,426.2252795266079,421.7835074638071,422.1341595983843,98852000,17.299999237060547
2023-08-21,427.9493408203125,428.69936652611307,424.03357703179853,426.2057413682997,68719000,17.1299991607666
2023-08-22,426.79022216796875,429.7416631589512,426.22527271805467,429.7416631589512,64994200,16.969999313354492
2023-08-23,431.5437316894531,432.1671529261271,427.7156304107771,427.86173547363484,68441000,15.979999542236328
2023-08-24,425.5629577636719,433.67697640673384,425.53370702328135,433.1607186746586,88517300,17.200000762939453
2023-08-25,428.56298828125,429.8584925615479,423.721843273644,427.30642552609356,102325100,15.680000305175781
2023-08-28,431.2807312011719,431.904122695043,428.5630581982546,430.77419402814417,61595400,15.079999923706055
2023-08-29,437.5147705078125,437.7972600904608,430.98846745487197,431.1735437614665,83081900,14.449999809265137
2023-08-30,439.3168029785156,439.959694915532,437.1446088455522,437.85569304703046,69053900,13.880000114440918
2023-08-31,438.6739196777344,441.0896024538122,438.48884337132733,439.94020308607463,66084600,13.569999694824219
2023-09-01,439.4921569824219,441.9078695909099,438.02129671209656,441.4208329161118,58944100,13.09000015258789
2023-09-05,437.5926818847656,439.3655024336204,437.52451934546986,439.0440713226715,55166200,14.010000228881836
2023-09-06,434.6510314941406,436.8816678920111,432.3035110450911,436.7745043608563,70758500,14.449999809265137
2023-09-07,433.3164978027344,433.9983312522978,431.2709380013302,431.6215901080159,70355400,14.399999618530273
2023-09-08,433.9691467285156,435.51791978263486,433.0048236276994,433.3652260097677,61659700,13.84000015258789
2023-09-11,436.8232116699219,437.13489255414964,434.8945357090652,436.61863486064624,60180100,13.800000190734863
2023-09-12,434.42694091796875,436.90109541972345,433.8425207199116,435.36207268757624,67565400,14.229999542236328
2023-09-13,434.9334716796875,436.1023417850181,433.54052429112454,434.650982103864,60199300,13.479999542236328
2023-09-14,438.68365478515625,439.3849887784533,436.1121166273065,437.42712158053337,83430800,12.819999694824219
2023-09-15,433.3982849121094,437.41586356710224,432.9584236346242,437.0835139914859,111848900,13.789999961853027
2023-09-18,433.6524353027344,434.9622941238854,432.6064932410341,433.0854632297016,55752200,14.0
2023-09-19,432.75311279296875,433.3200848648617,430.0454229029599,432.7237887086443,66514600,14.109999656677246
2023-09-20,428.7746887207031,434.4442306627607,428.5693902915975,434.0239088281053,82562600,15.140000343322754
2023-09-21,421.68768310546875,426.1646618502985,421.53127806299625,425.9007451211827,104095800,17.540000915527344
2023-09-22,420.739501953125,424.3367284697756,420.31915034642003,422.7238443366611,100829700,17.200000762939453
2023-09-25,422.50885009765625,422.54792899068275,419.0777829523611,419.51767406424574,70874500,16.899999618530273
2023-09-26,416.3016052246094,420.1529936958705,415.4609318360092,419.43940127087836,96168400,18.940000534057617
2023-09-27,416.4678039550781,418.0513939980137,412.7923894609656,417.48442192763537,104705800,18.219999313354492
2023-09-28,418.8822326660156,420.5733343253754,415.3143300435596,415.9106261692443,92258300,17.34000015258789
2023-09-29,417.86566162109375,422.13737223678123,416.33096495125204,421.96142773266575,115111300,17.520000457763672
2023-10-02,417.699462890625,418.9604581386107,414.91355564418797,417.0249791415545,83798600,17.610000610351562
2023-10-03,412.10809326171875,417.7580951514268,410.72980173267064,415.500051323109,103760600,19.780000686645508
2023-10-04,415.1091003417969,415.86177175888827,411.10130627042383,412.5773548502535,87453000,18.579999923706055
2023-10-05,414.95263671875,415.8030649114694,411.69754435502875,414.8157711179293,70142700,18.489999771118164
2023-10-06,419.8793640136719,421.4336002614177,411.14042825750295,412.47961126039746,113273300,17.450000762939453
2023-10-09,422.5674743652344,423.14420123252046,417.40622681216456,417.9633844028283,80374400,17.700000762939453
2023-10-10,424.7668762207031,427.38659384117693,422.80207308974036,423.202855460451,78607300,17.030000686645508
2023-10-11,426.50689697265625,426.76102912451825,423.4375032211141,425.84219775821913,62451700,16.09000015258789
2023-10-12,423.90667724609375,427.50390423107496,421.53133685909927,427.1226911247353,81154200,16.690000534057617
2023-10-13,421.79522705078125,426.63390960644494,420.2116668925535,425.421777892383,95143100,19.31999969482422
2023-10-16,426.2331237792969,427.3083898752736,423.8186748401911,424.06305214240336,75433200,17.209999084472656
2023-10-17,426.21356201171875,428.28590662920664,422.72387674637235,423.07576574877464,75324700,17.8799991607666
2023-10-18,420.5342102050781,425.39243195626887,419.4394047114935,424.42470742733474,93559800,19.219999313354492
2023-10-19,416.8392639160156,423.0855623664448,416.15502533712146,421.2576248349315,121323000,21.399999618530273
2023-10-20,411.7171325683594,416.9468131386362,411.6095910362312,416.39941033293553,123919900,21.709999084472656
2023-10-23,411.0035095214844,414.9037915113143,408.4033314720022,410.172620735965,92035100,20.3700008392334
2023-10-24,414.10223388671875,415.26547224008635,411.2772179339079,413.1442641159414,78564200,18.969999313354492
2023-10-25,408.1589050292969,412.430644773474,407.6408264093738,412.4013206942787,94223200,20.190000534057617
2023-10-26,403.2714538574219,407.94394716538704,402.3428379117684,407.083764030917,115156800,20.68000030517578
2023-10-27,401.4434814453125,405.27533073382756,400.00654169102114,404.8745483717502,107367700,21.270000457763672
2023-10-30,406.2430114746094,407.3084928353324,402.94881051422846,404.25866915487546,86562700,19.75
2023-10-31,408.7943115234375,409.11687639594766,404.8940299867372,406.81972407858484,79665200,18.139999389648438
2023-11-01,413.154052734375,413.9751569038601,409.23423119503474,409.77187916766434,98068100,16.8700008392334
2023-11-02,421.0718688964844,421.2282739468774,416.96631835950456,416.98585780409877,94938900,15.65999984741211
2023-11-03,424.9134826660156,426.47750337482717,423.27127434580973,423.3983553166376,100167800,14.90999984741211
2023-11-06,425.8910217285156,426.34066764577756,423.92621852447274,425.67596849309194,67831700,14.890000343322754
2023-11-07,427.1031188964844,427.7482785955101,424.73756316460566,425.89101694564454,64256100,14.8100004196167
2023-11-08,427.4159240722656,428.2370282711835,425.089447259724,427.7091649178737,61746000,14.449999809265137
2023-11-09,424.08258056640625,428.6084528587547,423.6524741391931,428.5693441386772,83174400,15.289999961853027
2023-11-10,430.7002868652344,431.0130969488053,424.07277610453497,426.17444461566754,89462200,14.170000076293945
2023-11-13,430.28973388671875,431.40407875048663,428.5595535158534,429.35133350177574,52236100,14.760000228881836
2023-11-14,438.6377258300781,439.9377999752436,436.05708715382076,436.2819250150931,97176900,14.15999984741211
2023-11-15,439.5663757324219,441.2281534781896,438.7061627737288,439.98669757275985,77327600,14.180000305175781
2023-11-16,440.10400390625,440.42656883560966,438.0414438599302,439.11671000982096,66665800,14.319999694824219
2023-11-17,440.6513671875,441.2672027377204,439.185103432199,440.11371924516214,83133200,13.800000190734863
2023-11-20,444.0433654785156,444.89379376073475,440.38746056512997,440.39724520370754,69936200,13.40999984741211
2023-11-21,443.07562255859375,443.91629605533006,441.79508778264886,442.987650302752,49244600,13.350000381469727
2023-11-22,444.7862243652344,446.1156523862387,443.68166403013447,444.7471454758028,59394900,12.850000381469727
2023-11-24,445.0599060058594,445.2554197691978,444.50274845964753,444.8350979923533,29737400,12.460000038146973
2023-11-27,444.2584228515625,445.2456869269975,443.86739527939744,444.4245827216387,50506000,12.6899995803833
2023-11-28,444.6982421875,446.0081009033273,443.30041122559606,443.8673534218269,62115000,12.6899995803833
2023-11-29,444.3854675292969,448.0120483391923,443.9847149867277,446.8683493865676,63146000,12.979999542236328
2023-11-30,446.13519287109375,446.48711169529105,443.14401710587686,445.23590111265923,79752700,12.920000076293945
2023-12-01,448.7745056152344,449.31212377381115,444.92311675821435,445.5193830856826,89183400,12.630000114440918
2023-12-04,446.418701171875,448.79404148670625,444.1215484712047,445.35321967054597,72430900,13.079999923706055
2023-12-05,446.3307189941406,447.29844358283805,444.63961729227043,445.0208602097659,69793500,12.850000381469727
2023-12-06,444.5321350097656,448.5203597938999,444.09224389604356,448.4910357083995,69124700,12.970000267028809
2023-12-07,447.924072265625,448.5789867545726,446.02770194302326,446.633752902186,66995400,13.0600004196167
2023-12-08,449.84979248046875,450.38741066380436,446.9270193837716,447.17139670914537,83194400,12.350000381469727
2023-12-11,451.5994873046875,451.7754616408042,449.1361747424168,449.351227969924,65002200,12.630000114440918
2023-12-12,453.6620178222656,453.75977470681374,450.2407356815716,451.2475689468702,68327600,12.069999694824219
2023-12-13,459.9181213378906,460.1722832994969,453.6816072893684,454.0432809539828,93278000,12.1899995803833
2023-12-14,461.39410400390625,463.0754209372188,458.69616920060645,461.87307394200644,119026000,12.479999542236328
2023-12-15,460.6344299316406,461.9790722841804,458.7696383555202,460.7914691104517,141553700,12.279999732971191
2023-12-18,463.2255554199219,464.21685218338376,461.1841058940797,462.2539072749284,70375300,12.5600004196167
2023-12-19,466.0423583984375,466.1208929649243,463.6966548994257,463.7751595137513,55761800,12.529999732971191
2023-12-20,459.58428955078125,467.0827233391325,459.1524392855077,465.17866442919757,102921000,13.670000076293945
2023-12-21,463.9420166015625,464.21682767615175,460.1535175531242,462.5973742504415,86667500,13.649999618530273
2023-12-22,464.8744201660156,466.57237828807547,462.9605668589321,465.08052099400504,67160400,13.029999732971191
2023-12-26,466.8373718261719,467.75013402978874,465.208123940573,465.28665851095707,55387000,12.989999771118164
2023-12-27,467.6814270019531,467.82864187280944,466.0914464923829,466.63124433624307,68000300,12.430000305175781
2023-12-28,467.8580627441406,468.7021145986156,467.4360368169031,468.0445448891357,77158100,12.470000267028809
2023-12-29,466.503662109375,468.19179590082064,464.5308929243042,467.6617923976956,122283100,12.449999809265137
2024-01-02,463.8929443359375,464.89406539748853,461.77296026414723,463.4120324234117,123623700,13.199999809265137
2024-01-03,460.1044921875,462.4600201485641,459.4959840423761,461.7140914792313,103585900,14.039999961853027
2024-01-04,458.6224365234375,462.234247882289,458.39668708144865,459.62352762063693,84232200,14.130000114440918
2024-01-05,459.2506103515625,461.7239101878534,457.7881960069436,458.82855442672843,86118900,13.350000381469727
2024-01-08,465.8068542480469,465.95406913253754,459.6235595299662,459.751155747246,74879100,13.079999923706055
2024-01-09,465.10015869140625,466.13069275931775,462.617034648156,463.1273895276289,65931400,12.760000228881836
2024-01-10,467.73046875,468.6039935335334,465.09030568699995,465.3749410599913,67310600,12.6899995803833
2024-01-11,467.5244140625,469.261609540428,463.51019528032464,468.74143033276624,77940700,12.4399995803833
2024-01-12,467.8482360839844,469.7326761889293,466.42511913721097,468.9867476126987,58026400,12.699999809265137
2024-01-16,466.13067626953125,467.7795427007241,464.29532768755536,466.45457893232725,85014900,13.84000015258789
2024-01-17,463.5396728515625,464.0304091200257,461.1644961332482,463.0783795611205,68843900,14.789999961853027
2024-01-18,467.6617736816406,468.2212201374299,463.6672037824903,465.2277413021966,91856200,14.130000114440918
2024-01-19,473.49169921875,473.7763345872133,467.7108426450868,468.8002625779235,110834500,13.300000190734863
2024-01-22,474.49285888671875,476.2300543073191,473.83525917880513,475.0424810520667,75844900,13.1899995803833
2024-01-23,475.876708984375,476.12207709236566,473.9432370474837,475.04248137893603,49945300,12.550000190734863
2024-01-24,476.39691162109375,479.7142632360057,475.8963511029374,478.77205810079477,81765000,13.140000343322754
2024-01-25,478.9880065917969,479.26281768430965,476.3969348555568,478.5463320010401,72525000,13.449999809265137
2024-01-26,478.3795166015625,480.0578261962096,477.5256403157274,478.5561744637014,76641600,13.260000228881836
2024-01-29,482.1679992675781,482.31524410888227,478.14398585432974,478.693608075227,61322800,13.600000381469727
2024-01-30,481.7950439453125,482.5114996920698,481.02946665070067,481.47114125110545,58618400,13.3100004196167
2024-01-31,473.93341064453125,480.01852172451737,473.91376202659535,479.5670527944145,126011100,14.350000381469727
2024-02-01,480.1363525390625,480.1657955155809,474.8363771484392,475.6510160857212,91891600,13.880000114440918
2024-02-02,485.19091796875,486.85940318418886,480.23446406038255,480.5779854127902,99228200,13.850000381469727
2024-02-05,483.4242248535156,485.22033614181447,481.1472316198872,484.55294208975374,75757100,13.670000076293945
2024-02-06,484.8277893066406,485.161486357545,482.93352464544796,484.3762903976259,55918600,13.0600004196167
2024-02-07,488.8714294433594,489.29345540498053,486.18217458429916,487.0949667191754,70556500,12.829999923706055
2024-02-08,489.08734130859375,489.470099975537,488.0469829442768,488.8714161790849,52343600,12.789999961853027
2024-02-09,491.9139709472656,492.35561554886436,489.25415922049933,489.5976805454051,63979400,12.930000305175781
2024-02-12,491.6980895996094,494.1713894452359,490.97177960316253,491.88457176538435,56502300,13.930000305175781
2024-02-13,484.9259033203125,487.8801450306983,481.62817020820404,485.3675779113311,113099200,15.850000381469727
2024-02-14,489.3327331542969,489.82346938588495,485.2399798039004,487.58571336792966,68387800,14.380000114440918
2024-02-15,492.708984375,492.8954665329509,489.5584363078264,490.0393781661973,61683000,14.010000228881836
2024-02-16,490.2552795410156,493.5530123703475,489.50935094536004,492.4047064556252,75532900,14.239999771118164
2024-02-20,487.5563049316406,489.17572862017226,485.28910577726333,488.4985101764321,71736700,15.420000076293945
2024-02-21,487.9979553222656,488.1549945235998,484.41558652631585,486.2411410336806,59293400,15.34000015258789
2024-02-22,498.0972900390625,499.0689382221311,493.70028248904225,494.6719606242744,76402500,14.539999961853027
2024-02-23,498.4407958984375,500.678551914076,497.7046915518174,499.8344700214938,61321800,13.75
2024-02-26,496.615234375,499.324107916151,496.48763816441505,498.88243333368956,50386700,13.739999771118164
2024-02-27,497.53778076171875,497.7635301893359,495.39817818610493,497.3120612862613,48854500,13.430000305175781
2024-02-28,496.8802490234375,497.469108528036,495.6043168750962,495.9674568869859,56506600,13.84000015258789
2024-02-29,498.66650390625,500.295751750158,495.9871033156694,498.6567095493246,83924800,13.399999618530273
2024-03-01,503.3481140136719,503.7799642809751,499.1376188357078,499.5498504371015,76844800,13.109999656677246
2024-03-04,502.8083190917969,504.6731406897514,502.5138893406261,502.5433622679051,49799300,13.489999771118164
2024-03-05,497.783203125,501.238005409459,495.5552713875458,500.78650650499986,72855600,14.460000038146973
2024-03-06,500.3055725097656,502.58259574187963,499.00022735337984,501.0907384749683,68382400,14.5
2024-03-07,505.2718505859375,506.3318576491991,500.364488132002,503.6328082995346,58652100,14.4399995803833
2024-03-08,502.23907470703125,508.61861557056596,501.6600095657121,505.90980197460954,86532500,14.739999771118164
2024-03-11,501.8072204589844,502.39610990465496,499.0787283144667,501.0220544995312,62557200,15.220000267028809
2024-03-12,507.205322265625,507.7941817283851,501.3949626795661,503.9370024865068,73114400,13.84000015258789
2024-03-13,506.41033935546875,507.7058902498326,504.95777921830063,507.52923238755494,55104100,13.75
2024-03-14,505.40924072265625,507.5488434354038,502.33722721885914,507.391774299899,110171800,14.399999618530273
